Facility Id,Facility Name,Industry
1008173,Marathon Oil Company - Williston Basin (AAPG Basin 395),W-ONSH
1008883,Marathon Oil Company 230 Arkla Basin,W-ONSH
1008884,Marathon Oil Company 260 East Texas Basin,W-ONSH
1008293,Marathon Oil EF - Gulf Coast Basin (AAPG Basin Number 220),W-ONSH
1013038,Marathon Oil Permian (AAPG Basin Number 430),W-ONSH
1008383,Marathon Oil So. Oklahoma Folded Belt (AAPG 350),W-ONSH
1010615,"Marsh Oil & Gas Company, 350 South Oklahoma Folded Belt",W-ONSH
1010616,"Marsh Oil & Gas Company, 355 Chautauqua Platform",W-ONSH
1010837,Matador Production Company - Gulf Coast,W-ONSH
1012068,Matador Production Company - Permian Basin,W-ONSH
1008588,"Merit Energy Arkoma Basin, AAPG Basin 345",W-ONSH
1000435,Merit Energy Co. South Texas 220 Gulf Coast Basin,W-ONSH
1013833,Mewbourne Oil Company - Anadarko Basin 360,W-ONSH
1013845,Mewbourne Oil Company - Permian Basin 430,W-ONSH
1008712,Mid-Gulf Coast Facility,W-ONSH
1009777,"Midland Oil and Gas, Inc. 430 Permian Basin",W-ONSH
1010306,Midstates - Pine Prairie Prod Fields,W-ONSH
1010690,Midstates Petroleum - Chautauqua Platform,W-ONSH
1005472,Midstates Petroleum Company LLC,W-ONSH
1010272,"Milagro Exploration, LLC 220 - Gulf Coast Basin (LA, TX)",W-ONSH
1010291,"Miller Energy Company II, LLC",W-ONSH
1010318,"Mission Creek OpCo, LLC - Arkla Basin","UU,W-ONSH"
1012048,Missouri River Resources Williston Basin 395,W-ONSH
1014903,"Mitsui E&P USA, LLC (Eagle Ford)",W-ONSH
1013938,Monadnock Resources 430 Permian Basin,W-ONSH
1010197,"Moon Hines Tigrett Operating Company, LLC",W-ONSH
1011978,Morningstar Operating LLC  SAN JUAN BASIN 580,W-ONSH
1014401,Murchison Oil and Gas LLC - Permian,W-ONSH
1010002,Murex Petroleum Corporation - Williston Basin 395,W-ONSH
1008113,MurphyE&P-220,W-ONSH
1009436,Muskegon Development Company,W-ONSH
1014382,Muskegon Operating Company,W-ONSH
1013268,"NP Resources, LLC - Williston Basin",W-ONSH
1014648,NSR Denver Basin,W-ONSH
1009980,"Nadel and Gussman Heyco, LLC Permian Basin No. 430",W-ONSH
1009788,Nadel and Gussman Permian Basin No. 430,W-ONSH
1009686,Nadel and Gussman Ruston Arkla Basin No. 230,W-ONSH
1014678,Neptune Operating LLC,W-ONSH
1008367,Newfield.220.Gulf Coast,W-ONSH
1009113,Newfield.345.Arkoma Basin,W-ONSH
1008143,Newfield.430.Permian Basin,W-ONSH
1014868,Nickel Road Operating LLC,W-ONSH
1013222,"Noble Energy, Inc. - Permian Basin 430",W-ONSH
1008693,Noekle 430 Permian,W-ONSH
1008136,North Shore E&P Sand Wash,W-ONSH
1012537,Northeast Natural Energy LLC,W-ONSH
1014271,Novo Oil and Gas - Basin 430,W-ONSH
1008688,Nuyaka 365 Cherokee,W-ONSH
1013113,Nytis Exploration Company LLC 160 Appalachian Basin Production,W-ONSH
1008502,"Nytis Exploration Company, LLC 160 Appalachian Basin",W-ONSH
1009139,OGRIS Operating LLC,W-ONSH
1008242,"OLIPDP II, LLC - 220 - Gulf Coast Basin (LA, TX)",W-ONSH
1012816,"ORX Resources, LLC - Gulf Coast Basin (220)",W-ONSH
1014405,OWS Acquisitions CO 160 OSP,W-ONSH
1014399,OWS Acquisitions CO 160A OSP,W-ONSH
1009096,"OXY USA Inc., 395 Williston Basin",W-ONSH
1010325,Oasis Petroleum,W-ONSH
1014354,Olympus Energy Production - Basin 160A,W-ONSH
1015132,Omaha 175-176 Facility,W-ONSH
1008331,Ovintiv USA Inc - Permian Basin,W-ONSH
1008208,Ovintiv USA Inc - Wind River Basin,W-ONSH
1008134,Ovintiv USA Inc. 350.South Oklahoma Folded Belt,W-ONSH
1009115,Ovintiv USA Inc. 355.Chautauqua Platform,W-ONSH
1009260,Ovintiv USA Inc. 360.Anadarko Basin,W-ONSH
1009261,Ovintiv USA Inc. 395.Williston Basin,W-ONSH
1008407,Ovintiv USA Inc. 575.Uinta,W-ONSH
1008053,Own Resources Operating LLC,W-ONSH
1009095,Oxy Basin 360 Onshore Production,W-ONSH
1009094,Oxy Basin 595 Onshore Production,W-ONSH
1008141,Oxy Permian Basin - 430,W-ONSH
1009286,PDC Energy 540 Denver Basin,W-ONSH
1012376,"PDC Permian, Inc. 430 Permian Basin",W-ONSH
1013393,"PERCUSSION PETROLEUM OPER II, LLC",W-ONSH
1009813,PERMIAN BUSINESS UNIT- BASIN 430,W-ONSH
1010751,PNR - 210,W-ONSH
1010752,PNR - 415,W-ONSH
1010730,PNR - 420,W-ONSH
1009786,PXP Basin 360,W-ONSH
1014351,"Paloma Natural Gas LLC, Basin 230 (Arkla Basin)",W-ONSH
1014642,Paloma Operating Basin 360,W-ONSH
1012514,Panther Energy II - Basin 430,W-ONSH
1010673,Paradox Upstream LLC 585 Paradox Basin,W-ONSH
1005728,Parallel Energy-360-Anadarko,W-ONSH
1009715,Parallel Petroleum LLC 430 Permian Basin,W-ONSH
1011555,"Parsley Energy, Inc. 430 Permian Basin",W-ONSH
1011962,Paxton Resources,W-ONSH
1011318,Peak Powder River Resources,W-ONSH
1012988,"PennEnergy Resources, LLC - Basin 160A - Appalachian Eastern Overthrust",W-ONSH
1008882,Pennsylvania General Energy Company LLC,W-ONSH
1013379,Percussion Petroleum - 430 - Permian,W-ONSH
1014682,Peregrine Petroleum--Permian Basin,W-ONSH
1009846,Permian Basin,W-ONSH
1008449,Permian Basin - AAPG Province 430,W-ONSH
1012780,Permian Basin Oil and Gas Production Facilities,W-ONSH
1014617,"Permian Basin/SOGC, Inc.",W-ONSH
1010588,Permian Operations - Shell Exploration & Production Company,W-ONSH
1011690,Permian Resources Corporation,W-ONSH
1011463,"Petro Harvester Operating Co., LLC 395 Williston Basin",W-ONSH
1011223,Petro Harvester Operating Company LLC - Gulf Coast Basin (Basin 220),W-ONSH
1013021,"Petro-Hunt Dakota, L.L.C.",W-ONSH
1013044,PetroBal Omega 1 L.L.C.,W-ONSH
1014418,"PetroLegacy Energy II, LLC - Permian OSP",W-ONSH
1013728,"PetroShale (US), Inc.",W-ONSH
1012909,"Pinedale Energy Partners Operating, LLC 535 Green River Basin",W-ONSH
1008605,"Pioneer Natural Resources USA, Inc.  Anadarko",W-ONSH
1009370,"Pioneer Natural Resources USA, Inc. 470 Fort Worth Syncline",W-ONSH
1008607,"Pioneer Natural Resources USA, Inc. Permian",W-ONSH
1014100,Point Energy Partners,W-ONSH
1011831,Point Thomson Production Facility,W-ONSH
1008203,Powder River Basin - AAPG Province 515,W-ONSH
1009961,"Premier Natural Resources II, LLC - 415 Strawn basin",W-ONSH
1009252,"Premier Natural Resources II, LLC - 420 Fort Worth syncline",W-ONSH
1009335,Presidio Petroleum 360 Anadarko Basin,W-ONSH
1009629,"Primary Natural Resources IV, LLC",W-ONSH
1009202,Prime Operating Company 430 Permian Basin,W-ONSH
1009885,Primexx Operating Corp 430 Permian Basin,W-ONSH
1014906,Protege Energy III LLC - Gulf Coast Basin - NGP,W-ONSH
1009125,PureWest/Green River Basin,W-ONSH
1009069,Quicksilver Resources Inc.,W-ONSH
1010795,"Quicksilver Resources, Inc. 535-Green River Basin",W-ONSH
1014706,"R. Lacy Services, Ltd. 260 PROD",W-ONSH
1009413,"RAM Energy, Inc. 220 Gulf Coast Basin",W-ONSH
1009383,"RAM Energy, Inc. 345 Arkoma Basin",W-ONSH
1009384,"RAM Energy, Inc. 435 Palo Duro Basin",W-ONSH
1009101,REM 305 Michigan Basin - PRODUCTION,W-ONSH
1008273,"RIM Operating, Inc. San Juan Basin Operations",W-ONSH
1010319,ROCKIES BUSINESS UNIT-BASIN 507,W-ONSH
1010157,ROCKIES BUSINESS UNIT-BASIN 535,W-ONSH
1014129,RPOC - Basin 430 - Permian Basin,W-ONSH
1011846,"RSP Permian, LLC",W-ONSH
1008051,"Range Resources - Appalachia, LLC - Basin 160A",W-ONSH
1008918,"Range Resources - Appalachia, LLC- Basin 160",W-ONSH
1008914,"Range Texas Production, LLC & Range Operating New Mexico, LLC - Basin 430",W-ONSH
1014687,Rangeview Resources Operating Company LLC,W-ONSH
1013318,Recoil Resources 220 Gulf Coast Basin,W-ONSH
1005963,Red Willow Production Co.,W-ONSH
1008220,"Redbud E&P, Inc - 345 Arkoma basin",W-ONSH
1008481,"Repsol Oil & Gas USA, LLC Appalachian basin (Eastern Overthrust area) - 160A",W-ONSH
1010943,Repsol Texas Onshore Properties - Eagle Ford,W-ONSH
1011735,"Resolute Natural Resources Company, LLC 430 Permian Basin",W-ONSH
1009547,Revolution Operating Company Anadarko 360,W-ONSH
1014489,Revolution Resources Basin 355,W-ONSH
1008509,Rex Energy Corporation Appalachian Basin (160) Operations,W-ONSH
1011308,Rex Energy Corporation Appalachian Basin Eastern Overthrust (160A) Operations,W-ONSH
1011861,"Rice Drilling B, LLC - Basin 160A",W-ONSH
1011862,"Rice Drilling D, LLC - Basin 160A",W-ONSH
1008589,Ricochet Energy,W-ONSH
1009728,Ridgemar (Eagle Ford) - Basin 220,W-ONSH
1013367,RimRock Oil & Gas,W-ONSH
1014369,"Ring Energy, Inc",W-ONSH
1014341,Rio Oil and Gas (Permian) II LLC,W-ONSH
1011421,Riviera Resources 220 Gulf Coast Basin Production Segment,W-ONSH
1010396,Riviera Resources 260 East Texas Basin Production Segment,W-ONSH
1008363,Riviera Resources 305 Michigan Basin Production Segment,W-ONSH
1012012,Riviera Resources 345 Arkoma Production Segment,W-ONSH
1008364,Riviera Resources 355 Chautauqua Platform Production Segment,W-ONSH
1008306,Riviera Resources 360 Anadarko Basin Production Segment,W-ONSH
1008365,Riviera Resources 430 Permian Basin Production Segment,W-ONSH
1010397,Riviera Resources 535 Green River Basin Production Segment,W-ONSH
1011420,Riviera Resources 575 Uinta Basin Production Segment,W-ONSH
1013244,Roan Resources 360,W-ONSH
1013080,Rockcliff Energy 260 East Texas Basin,W-ONSH
1010084,Rosetta Resources 220 Gulf Coast Basin,W-ONSH
1011407,Rosetta Resources 430 Permian Basin,W-ONSH
1009488,Rosewood 540 Denver Basin,W-ONSH
1009490,Rosewood Resources Inc.,W-ONSH
1014589,"Rover Operating, LLC",W-ONSH
1013034,SEP East Texas Basin 260 Production,W-ONSH
1013214,SEP Fort Worth Syncline 420 Production,W-ONSH
1012952,SEP Palo Duro Basin 435 Production,W-ONSH
1013216,SEP Permian Basin 430 Production,W-ONSH
1012100,SEP Williston Basin 395 Production,W-ONSH
1012059,SHD Oil & Gas Williston (395) Basin,W-ONSH
1011752,SK Plymouth LLC Anadarko Basin,W-ONSH
1009624,SM Energy (Basin 220) South Texas,W-ONSH
1009673,SM Energy (Basin 260) East Texas,W-ONSH
1009562,SM Energy (Basin 345) East Central Oklahoma,W-ONSH
1009564,SM Energy (Basin 360) Texas Panhandle - West Oklahoma,W-ONSH
1009793,SM Energy (Basin 393) Williston Basin,W-ONSH
1009674,SM Energy (Basin 430) Permian Basin,W-ONSH
1013128,"SN EF Maverick, LLC 220 Gulf Coast Basin",W-ONSH
1009720,"SN Operating, LLC 220 Gulf Coast Basin (LA, TX)",W-ONSH
1012664,SOUTHLAND ROYALTY COMPANY LLC-GREEN RIVER BASIN 535,W-ONSH
1008689,SPI 425 Bend arch,W-ONSH
1012378,SPR San Joaquin Basin,W-GB
1011894,"SRC Energy, Inc.",W-ONSH
1008213,SWEPI / Green River Basin,W-ONSH
1008401,"SWEPI LP (Shell), Appalachian Basin (Eastern Overthrust Area) 160A",W-ONSH
1011913,SWN Production (Louisiana),W-ONSH
1013699,"Sabinal Energy Operating, LLC - Permian Basin",W-ONSH
1009584,Sabine Oil & Gas Corporation - 260 - East Texas Basin,W-ONSH
1011275,Sabine Oil & Gas LLC 220 Gulf Coast Basin,W-ONSH
1011276,Sabine Oil & Gas LLC 360 Anadarko Basin,W-ONSH
1011295,Saga Petroleum 160A Appalachian Basin Eastern Overthrust Area,W-ONSH
1011297,Saga Petroleum 200 Warrior Basin,W-ONSH
1009830,"Sage Butte PRB Operating, LLC (Basin 515) Powder River Basin",W-ONSH
1011674,Sage Natural Resources 415 Strawn Basin,W-ONSH
1011684,Sage Natural Resources 420 Fort Worth Syncline,W-ONSH
1008093,Samson Exploration 220 Gulf Coast Basin,W-ONSH
1012620,Samson Exploration 430 Permian Basin,W-ONSH
1008341,Samson Resources 230 Arkla Basin,W-ONSH
1008850,Samson Resources 260 East Texas Basin,W-ONSH
1008451,Samson Resources 345 Arkoma,W-ONSH
1008321,Samson Resources 360 Anadarko Basin,W-ONSH
1008859,Samson Resources 395 Williston Basin,W-ONSH
1008852,Samson Resources 535 Green River Basin,W-ONSH
1008094,Samson Resources 580 San Juan Basin,W-ONSH
1009112,Samuel Gary Jr. & Associates Central Kansas Uplift (385) Operations,W-ONSH
1012823,San Joaquin Production Facilities,W-ONSH
1009242,San Juan Basin,W-ONSH
1007484,San Juan Basin (580),W-ONSH
1008802,SandRidge 220 Gulf Coast Basin,W-ONSH
1008803,SandRidge 260 East Texas Basin,W-ONSH
1008806,SandRidge 360 Anadarko Basin,W-ONSH
1008807,SandRidge 375 Sedgwick Basin,W-ONSH
1008809,SandRidge 430 Permian Basin,W-ONSH
1012077,SandRidge 545 North Park Basin,W-ONSH
1014737,"Sanguine Gas Exploration, LLC 345 Arkoma Basin Production",W-ONSH
1010484,"Sanguine Gas Exploration, LLC 350 South Oklahoma Folded Belt",W-ONSH
1010485,"Sanguine Gas Exploration, LLC 360 Anadarko Basin Production",W-ONSH
1013626,"Scala Energy, LLC - 430 (Permian Basin)",W-ONSH
1012528,Scout Energy Anadarko Basin Production,W-ONSH
1014713,Scout Energy Uinta Basin Production,W-ONSH
1009301,Seneca East Facilities,W-ONSH
1008308,"Shadow Wolf Energy, LLC. - Los Angeles Basin 760",W-ONSH
1010716,Shale Hunter LLC,W-ONSH
1013870,Sheridan Production Company Basin 260,W-ONSH
1008392,Sheridan Production Company LLC 260 East Texas Basin,W-ONSH
1011260,Shoreline Southeast LLC - Basin 220 (Gulf Coast Basin),W-ONSH
1014361,Silver Creek Permian Basin 430,W-ONSH
1014600,Silver Hill 230 Arkla Basin,W-ONSH
1009706,"SilverBow Resources, LLC - Basin 220",W-ONSH
1012070,SilverCreek Chautauqua #355,W-ONSH
1014833,Silverback Operating II LLC,W-ONSH
1011662,Slant Operating LLC,W-ONSH
1009106,Slawson Exploration - Williston Basin 395,W-ONSH
1014333,Snyder Brothers Inc.,W-ONSH
1002671,South Belridge Hill Property,W-ONSH
1008539,Southeast Moore 360 Anadarko,W-ONSH
1012984,"Southern Energy Operating, LLC MidGulf Coast Basin",W-ONSH
1006884,"Southwest Royalties, Inc. - 430 Permian Basin",W-ONSH
1012947,Southwestern Production Corp Powder River Basin (515) Operations,W-ONSH
1013674,Spur Energy Partners LLC,W-ONSH
1014811,"Stephens Williston, LLC (DBA SEG Williston, LLC)",W-ONSH
1013735,Steward Energy II 430 Permian Basin,W-ONSH
1009802,Stone Energy 160A,W-ONSH
1008890,Summit Petroleum LLC,W-ONSH
1011261,Sundance Energy - Denver Basin,W-ONSH
1013023,"Sundance Energy, Inc. - South Texas Basin",W-ONSH
1013106,Surge Energy 430 Permian Basin,W-ONSH
1009414,T-C Oil Company Oil & Gas Production Leases,W-ONSH
1014896,TBM Catarina LLC,W-ONSH
1008536,"TEP Barnett USA LLC, 415 - Strawn Basin",W-ONSH
1008355,"TEP Rocky Mountain, LLC - 595 Piceance basin",W-ONSH
1010621,TGNR East Texas Basin,W-ONSH
1011998,"TGNR TVL LLC - Basin 230 (Houston, TX)",W-ONSH
1014024,"TITUS OIL & GAS PRODUCTION, LLC",W-ONSH
1006770,TPIC Basin 220,W-ONSH
1006750,TRC cYPRESS gROUP LLC,W-ONSH
1014137,TRP Energy - 430 - Permian Basin,W-ONSH
1008482,"Talisman Energy USA, Gulf Coast basin - 220",W-ONSH
1013606,Tall City Operations III LLC,W-ONSH
1012040,"Tanos Exploration II, LLC - Basin 260",W-ONSH
1007486,"Tanos Exploration II, LLC Arkla Basin, AAPG 230",W-ONSH
1013734,Tap Rock Operating,W-ONSH
1008530,Tapstone 360 - Anadarko Basin,W-ONSH
1012024,Tapstone 360 Anadarko,W-ONSH
1009179,Tapstone 375 Sedgwick Basin,W-ONSH
1014704,"Tascosa Energy Partners, LLC - Basin 430",W-ONSH
1013948,Teal Natural Resources 220 Gulf Coast Basin,W-ONSH
1014650,Tellurian Operating LLC - Basin 230 (Arkla Basin),W-ONSH
1008885,"Tellus Operating Group, LLC - MS Operations",W-ONSH
1010258,Templar Operating LLC - 360 - Anadarko Basin,W-ONSH
1013087,Texas American 220 Gulf Coast Basin,W-ONSH
1008670,"Texas Keystone, Inc.",W-ONSH
1008788,"Texland Petroleum, LP, 430 - Permian Basin",W-ONSH
1013357,Titan Rock Exploration and Production,W-ONSH
1008348,Trendwell Energy Corporation,W-ONSH
1013390,Triad Hunter,W-ONSH
1010756,Trinity CO2 430 Permian Basin,W-ONSH
1013922,"Trinity Operating (USG), LLC - Arkla Basin (230)",W-ONSH
1013354,"Trinity Operating (USG), LLC - Gulf Coast Basin (220)",W-ONSH
1013100,"Trinity Operating USG, LLC - Arkoma (Basin 345)",W-ONSH
1012605,"Trinity Operating USG, LLC - Chautauqua Platform (Basin 355)",W-ONSH
1009609,"Trinity River Energy Operating, LLC 220 Gulf Coast Basin",W-ONSH
1008188,"Trinity River Energy Operating, LLC 415 Strawn Syncline",W-ONSH
1009441,"Trinity River Energy Operating, LLC 420 Fort Worth Syncline",W-ONSH
1012028,"Trinity Rivery Energy Operating, LLC 210 MidGulf Coast Basin",W-ONSH
1012018,"Trinity Rivery Energy Operating, LLC 230 Arkla Basin",W-ONSH
1014282,Triple Crown Resources,W-ONSH
1013337,Triumph Anadarko #360 OP,W-ONSH
1013386,Tug Hill Operating Appalachia,W-ONSH
1008684,Two Oaks Andrews 430 Permian Basin,W-ONSH
1008517,Two Oaks Reeves 430 Permian,W-ONSH
1013851,U.S. Energy Development Corp.,W-ONSH
1009389,UGC 575 Uintah,W-ONSH
1014375,UGC 595 Piceance,W-ONSH
1009165,Uinta Basin - Caerus Uintah,W-ONSH
1008169,Uinta Basin Wexpro Company,W-ONSH
1008086,"Uinta Wax Operating, LLC",W-ONSH
1008419,Ultra Resources/Marcellus Shale,W-ONSH
1011221,Ultra Resources/Uintah Basin,W-ONSH
1008244,Unit Petroleum 145 Chautauqua Platform Basin,W-ONSH
1009339,Unit Petroleum 285 Permian Basin,W-ONSH
1009340,Unit Petroleum 377 Arkoma Basin,W-ONSH
1008241,Unit Petroleum 783 Anadarko Basin,W-ONSH
1013897,UpCurve 430 Permian Basin,W-ONSH
1011652,"Urban 220 Gulf Coast Basin (LA, TX)",W-ONSH
1011654,Urban 535 Green River Basin,W-ONSH
1013346,"Urban Oil & Gas Group, LLC- Arkla Basin (230)",W-ONSH
1010181,Ursa Resources Group II - 595 - Piceance Basin,W-ONSH
1014071,VTX Energy Operating LLC,W-ONSH
1008587,Valence Operating Co 260 East Texas Basin,W-ONSH
1008090,"Validus Energy Aquilas AssetCo, LLC",W-ONSH
1014569,Van Buren Energy Production - Arkoma,W-ONSH
1008640,Vanguard Basin 230,W-ONSH
1010340,Vanguard Basin 395 (Williston Basin),W-ONSH
1011518,Vanguard Basin 535,W-ONSH
1011678,Vantage Energy Appalachia II LLC 160A Appalachia Basin Eastern Overthrust Area,W-ONSH
1010172,Venoco - Sac Basin,W-ONSH
1009731,Verdad Resources LLC - DJ Basin,W-ONSH
1013010,Verdun Oil Company-Gulf Coast Basin-Onshore Production,W-ONSH
1008081,"Vine Energy, Inc.",W-ONSH
1009056,Vital Energy Production,W-ONSH
1010633,"W&T Offshore, Inc. - Basin 430 (Permian Basin)",W-ONSH
1011854,WESTERN ANDARKO BASIN (WAB) BUSINESS UNIT-BASIN 360,W-ONSH
1013019,WHRMC - GULF COAST BASIN-ONSHORE PRODUCTION,W-ONSH
1009039,WPX Energy Permian LLC,W-ONSH
1008982,"WPX Energy Production, LLC - 580 San Juan basin",W-ONSH
1009253,"WPX Energy Williston, LLC - 395 Williston basin",W-ONSH
1014683,WRC Energy,W-ONSH
1009652,"WTG Exploration, Inc. 430 Permian Basin",W-ONSH
1011596,"Wapiti Operating, LLC 575 Uinta Basin",W-ONSH
1011616,"Warren E&P, Inc.",W-ONSH
1014425,"Warwick-Artemis, LLC",W-ONSH
1008190,West Bay,W-ONSH
1012571,West Ranch Field,"UU,W-ONSH"
1012014,White Knight 420 Fort Worth Syncline,W-ONSH
1009783,"White Oak Energy 220 Gulf Coast Basin (LA, TX)",W-ONSH
1012060,White Rock Oil & Gas LLC - 230 ArkLa,W-ONSH
1011923,White Rock Oil & Gas LLC - 395 Williston,W-ONSH
1013412,White Rock Oil & Gas LLC - 430 - Permian,W-ONSH
1013402,White Star II - Basin 360,W-ONSH
1011395,"White Star Petroleum, LLC",W-ONSH
1009189,Whiting Oil and Gas Corporation 305 Michigan Basin,W-ONSH
1009197,Whiting Oil and Gas Corporation 395 Williston Basin,W-ONSH
1009192,Whiting Oil and Gas Corporation 430 Permian Basin,W-ONSH
1009183,Whiting Oil and Gas Corporation 507 Central Western Overthrust,W-ONSH
1009193,Whiting Oil and Gas Corporation 595 Piceance Basin,W-ONSH
1011531,WildFire Energy Operating LLC,W-ONSH
1008224,WildFire Energy Operating LLC,W-ONSH
1009572,"Wildhorse Resources LLC 220 Gulf Coast Basin (LA, TX)",W-ONSH
1009687,Wildhorse Resources LLC 230 Arkla Basin,W-ONSH
1010297,Wildhorse Resources LLC 260 East Texas Basin,W-ONSH
1010142,Williston Basin,W-ONSH
1010190,"Williston Basin (Petro-Hunt, LLC)",W-ONSH
1009607,"Williston Basin/SOGC, Inc.",W-ONSH
1013288,XCL - Uinta Basin,W-ONSH
1008298,XPR Resources LLC,W-GB
1008116,XTO Energy Inc 160A Appalachian E Overthrust,W-ONSH
1009386,XTO Energy Inc 220 Gulf Coast,W-ONSH
1009082,XTO Energy Inc 230 Arkla,W-ONSH
1008079,XTO Energy Inc 260 East Texas,W-ONSH
1009392,XTO Energy Inc 345 Arkoma,W-ONSH
1008616,XTO Energy Inc 350 South Oklahoma Folded Belt,W-ONSH
1009143,XTO Energy Inc 360 Anadarko,W-ONSH
1008275,XTO Energy Inc 395 Williston,W-ONSH
1009387,XTO Energy Inc 415 Strawn,W-ONSH
1009388,XTO Energy Inc 420 Fort Worth Syncline,W-ONSH
1009390,XTO Energy Inc 430 Permian,W-ONSH
1008078,XTO Energy Inc 507 Central Western Overthrust,W-ONSH
1009142,XTO Energy Inc 580 San Juan,W-ONSH
1009141,XTO Energy Inc 595 Piceance,W-ONSH
1008229,YPC 430 Permian Basin,W-ONSH
1008230,YPC 515 Powder River Basin,W-ONSH
1008232,YPC 535 Green River Basin,W-ONSH
1013913,"Zarvona Energy, LLC",W-ONSH
1013936,"Zarvona Energy, LLC (220) Gulf Coast Basin",W-ONSH
1013771,"Zavanna, LLC Williston Basin (395) Operations",W-ONSH
1009162,"Zenergy, Inc., Code 395, Williston Basin",W-ONSH
1014558,(540) Civitas Resources - GB - Denver Basin,W-GB
1012507,220 Gulf Coast Basin,W-GB
1012156,260 - East Texas Basin Gathering/Boosting,W-GB
1012155,345 - Arkoma Basin Gathering/Boosting,W-GB
1012472,345 Arkoma Basin,W-GB
1012466,350 South Oklahoma Folded Belt,W-GB
1012522,360 Anadarko Basin,W-GB
1012523,375 Sedgwick Basin,W-GB
1012526,395 Williston Basin,W-GB
1014714,395 Williston Basin GB WPX,W-GB
1012545,415 Strawn BKV  GB,W-GB
1012495,420 Fort Worth Syncline,W-GB
1012544,420 Fort Worth Syncline BKV  GB,W-GB
1012470,425 Bend Arch,W-GB
1014915,430 - Permian Basin - Pinon,W-GB
1013815,430 Cotton Draw Midstream,W-GB
1012500,430 Permian Basin,W-GB
1012353,430 Permian Basin GB DEC,W-GB
1012154,580 - San Juan Basin Gathering/Boosting,W-GB
1012251,ALLP Greenriver Basin,W-GB
1012248,ALLP Uinta Basin,W-GB
1013405,AMP Angelina - Basin 260 G&B,W-GB
1013737,APR - Basin 430 - Gathering & Boosting,W-GB
1014910,ASEO Eagleford Gathering and Boosting,W-GB
1012355,Aera Energy Coastal G and B,W-GB
1012357,Aera Energy San Joaquin G and B,W-GB
1012439,Aka Energy LLC Denver Basin Gathering & Boosting,W-GB
1013096,"Alliance Petroleum Corporation, Gathering and Boosting Assets 160A",W-GB
1013388,Altus Gathering and Boosting,W-GB
